ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,cpi_diff,cpi_diff_lower,cpi_diff_upper,crisis,crisis_lower,crisis_upper,election,election_lower,election_upper,event,event_lower,event_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,fed_fund,fed_fund_lower,fed_fund_upper,holidays,holidays_lower,holidays_upper,monetary_base_diff,monetary_base_diff_lower,monetary_base_diff_upper,monthly,monthly_lower,monthly_upper,saudi_production,saudi_production_lower,saudi_production_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2013/9/13,106.0030048,94.51505402,108.4545064,106.0030048,106.0030048,-4.383810139,-4.383810139,-4.383810139,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-4.927969561,-4.927969561,-4.927969561,-9.197631965,-9.197631965,-9.197631965,0,0,0,0.002204655,0.002204655,0.002204655,-0.290372044,-0.290372044,-0.290372044,4.296601771,4.296601771,4.296601771,0.834531466,0.834531466,0.834531466,0,0,0,101.6191947
2013/9/16,106.0568757,94.4807403,108.767221,106.0568757,106.0568757,-4.197687625,-4.197687625,-4.197687625,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-4.927969561,-4.927969561,-4.927969561,-9.197631965,-9.197631965,-9.197631965,0,0,0,0.002204655,0.002204655,0.002204655,-0.108249937,-0.108249937,-0.108249937,4.296601771,4.296601771,4.296601771,0.838531873,0.838531873,0.838531873,0,0,0,101.8591881
2013/9/17,106.0748327,94.89962127,108.4928687,106.0748327,106.0748327,-4.176264002,-4.176264002,-4.176264002,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-4.927969561,-4.927969561,-4.927969561,-9.197631965,-9.197631965,-9.197631965,0,0,0,0.002204655,0.002204655,0.002204655,-0.054605112,-0.054605112,-0.054605112,4.296601771,4.296601771,4.296601771,0.806310671,0.806310671,0.806310671,0,0,0,101.8985687
2013/9/18,106.0927896,95.07875806,108.7471918,106.0927896,106.0927896,-4.18532751,-4.18532751,-4.18532751,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-4.927969561,-4.927969561,-4.927969561,-9.197631965,-9.197631965,-9.197631965,0,0,0,0.002204655,0.002204655,0.002204655,-0.012979598,-0.012979598,-0.012979598,4.296601771,4.296601771,4.296601771,0.755621648,0.755621648,0.755621648,0,0,0,101.9074621
2013/9/19,106.1107466,94.7582453,108.3378073,106.1107466,106.1107466,-4.197602797,-4.197602797,-4.197602797,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-4.888816925,-4.888816925,-4.888816925,-9.158479329,-9.158479329,-9.158479329,0,0,0,0.002204655,0.002204655,0.002204655,0.004416579,0.004416579,0.004416579,4.296601771,4.296601771,4.296601771,0.686797549,0.686797549,0.686797549,0,0,0,101.9131438
2013/9/20,106.1287036,94.80079294,108.8607582,106.1287036,106.1287036,-4.338208776,-4.338208776,-4.338208776,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-4.927969561,-4.927969561,-4.927969561,-9.197631965,-9.197631965,-9.197631965,0,0,0,0.002204655,0.002204655,0.002204655,-0.011542021,-0.011542021,-0.011542021,4.296601771,4.296601771,4.296601771,0.601302806,0.601302806,0.601302806,0,0,0,101.7904948
2013/9/23,106.1825745,94.46628081,108.3729199,106.1825745,106.1825745,-4.689670246,-4.689670246,-4.689670246,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-4.937717952,-4.937717952,-4.937717952,-9.158479329,-9.158479329,-9.158479329,0,0,0,-0.046696371,-0.046696371,-0.046696371,-0.028820847,-0.028820847,-0.028820847,4.296601771,4.296601771,4.296601771,0.276868553,0.276868553,0.276868553,0,0,0,101.4929042
2013/9/24,106.2005314,94.55723909,108.4192348,106.2005314,106.2005314,-4.660955208,-4.660955208,-4.660955208,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-4.888816925,-4.888816925,-4.888816925,-9.158479329,-9.158479329,-9.158479329,0,0,0,0.002204655,0.002204655,0.002204655,0.066123487,0.066123487,0.066123487,4.296601771,4.296601771,4.296601771,0.16173823,0.16173823,0.16173823,0,0,0,101.5395762
2013/9/25,106.2184884,94.45380427,108.3837635,106.2184884,106.2184884,-4.698987245,-4.698987245,-4.698987245,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-4.927969561,-4.927969561,-4.927969561,-9.197631965,-9.197631965,-9.197631965,0,0,0,0.002204655,0.002204655,0.002204655,0.176443995,0.176443995,0.176443995,4.296601771,4.296601771,4.296601771,0.052538321,0.052538321,0.052538321,0,0,0,101.5195011
2013/9/26,106.2364454,94.41289964,109.1383117,106.2364454,106.2364454,-4.729031097,-4.729031097,-4.729031097,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-4.927969561,-4.927969561,-4.927969561,-9.197631965,-9.197631965,-9.197631965,0,0,0,0.002204655,0.002204655,0.002204655,0.243827582,0.243827582,0.243827582,4.296601771,4.296601771,4.296601771,-0.044889118,-0.044889118,-0.044889118,0,0,0,101.5074143
2013/9/27,106.2544023,94.57841091,108.0598203,106.2544023,106.2544023,-4.811593706,-4.811593706,-4.811593706,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-4.927969561,-4.927969561,-4.927969561,-9.197631965,-9.197631965,-9.197631965,0,0,0,0.002204655,0.002204655,0.002204655,0.241550281,0.241550281,0.241550281,4.296601771,4.296601771,4.296601771,-0.125174426,-0.125174426,-0.125174426,0,0,0,101.4428086
2013/9/30,106.3082732,93.97570237,108.238942,106.3082732,106.3082732,-5.023310559,-5.023310559,-5.023310559,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-5.006274832,-5.006274832,-5.006274832,-9.275937236,-9.275937236,-9.275937236,0,0,0,0.002204655,0.002204655,0.002204655,0.20813953,0.20813953,0.20813953,4.296601771,4.296601771,4.296601771,-0.225175258,-0.225175258,-0.225175258,0,0,0,101.2849627
2013/10/1,106.3262302,92.60505963,105.8779606,106.3262302,106.3262302,-7.194613541,-7.194613541,-7.194613541,-1.1220486,-1.1220486,-1.1220486,0,0,0,0,0,0,0,0,0,-7.267399353,-7.267399353,-7.267399353,-9.197631965,-9.197631965,-9.197631965,0,0,0,0.002204655,0.002204655,0.002204655,0.279129193,0.279129193,0.279129193,3.050076556,3.050076556,3.050076556,-0.206343381,-0.206343381,-0.206343381,0,0,0,99.13161664
2013/10/2,106.3441871,93.56859689,107.1345133,106.3441871,106.3441871,-6.05489451,-6.05489451,-6.05489451,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.213647411,-6.213647411,-6.213647411,-9.2367846,-9.2367846,-9.2367846,0,0,0,0.002204655,0.002204655,0.002204655,0.321902223,0.321902223,0.321902223,3.050076556,3.050076556,3.050076556,-0.163149321,-0.163149321,-0.163149321,0,0,0,100.2892926
2013/10/3,106.3621441,93.28223472,107.39125,106.3621441,106.3621441,-5.993654336,-5.993654336,-5.993654336,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.174494776,-6.174494776,-6.174494776,-9.197631965,-9.197631965,-9.197631965,0,0,0,0.002204655,0.002204655,0.002204655,0.28004505,0.28004505,0.28004505,3.050076556,3.050076556,3.050076556,-0.09920461,-0.09920461,-0.09920461,0,0,0,100.3684898
2013/10/4,106.3801011,93.84328761,108.0819294,106.3801011,106.3801011,-6.039624205,-6.039624205,-6.039624205,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.174494776,-6.174494776,-6.174494776,-9.197631965,-9.197631965,-9.197631965,0,0,0,0.002204655,0.002204655,0.002204655,0.15443529,0.15443529,0.15443529,3.050076556,3.050076556,3.050076556,-0.019564719,-0.019564719,-0.019564719,0,0,0,100.3404769
2013/10/7,106.433972,92.91040278,107.2501508,106.433972,106.433972,-6.31113288,-6.31113288,-6.31113288,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.428288881,-6.428288881,-6.428288881,-9.197631965,-9.197631965,-9.197631965,0,0,0,-0.25158945,-0.25158945,-0.25158945,-0.132468692,-0.132468692,-0.132468692,3.050076556,3.050076556,3.050076556,0.249624693,0.249624693,0.249624693,0,0,0,100.1228391
2013/10/8,106.4519289,93.54800911,107.276526,106.4519289,106.4519289,-5.968076279,-5.968076279,-5.968076279,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.174494776,-6.174494776,-6.174494776,-9.197631965,-9.197631965,-9.197631965,0,0,0,0.002204655,0.002204655,0.002204655,-0.120710774,-0.120710774,-0.120710774,3.050076556,3.050076556,3.050076556,0.327129271,0.327129271,0.327129271,0,0,0,100.4838527
2013/10/9,106.4698859,93.65918683,107.9629716,106.4698859,106.4698859,-5.867647495,-5.867647495,-5.867647495,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.13534214,-6.13534214,-6.13534214,-9.158479329,-9.158479329,-9.158479329,0,0,0,0.002204655,0.002204655,0.002204655,-0.120959766,-0.120959766,-0.120959766,3.050076556,3.050076556,3.050076556,0.388654412,0.388654412,0.388654412,0,0,0,100.6022384
2013/10/10,106.4878429,93.32715585,107.4469527,106.4878429,106.4878429,-5.870180341,-5.870180341,-5.870180341,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.13534214,-6.13534214,-6.13534214,-9.158479329,-9.158479329,-9.158479329,0,0,0,0.002204655,0.002204655,0.002204655,-0.1648611,-0.1648611,-0.1648611,3.050076556,3.050076556,3.050076556,0.430022899,0.430022899,0.430022899,0,0,0,100.6176625
2013/10/11,106.5057998,94.06605503,107.3566389,106.5057998,106.5057998,-5.88479704,-5.88479704,-5.88479704,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.096189505,-6.096189505,-6.096189505,-9.119326694,-9.119326694,-9.119326694,0,0,0,0.002204655,0.002204655,0.002204655,-0.237302499,-0.237302499,-0.237302499,3.050076556,3.050076556,3.050076556,0.448694963,0.448694963,0.448694963,0,0,0,100.6210028
2013/10/14,106.5596707,93.92571446,107.3000113,106.5596707,106.5596707,-5.99232308,-5.99232308,-5.99232308,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.096189505,-6.096189505,-6.096189505,-9.119326694,-9.119326694,-9.119326694,0,0,0,0.002204655,0.002204655,0.002204655,-0.266265476,-0.266265476,-0.266265476,3.050076556,3.050076556,3.050076556,0.370131901,0.370131901,0.370131901,0,0,0,100.5673476
2013/10/15,106.5776277,94.05700382,107.5126348,106.5776277,106.5776277,-5.991180884,-5.991180884,-5.991180884,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.096189505,-6.096189505,-6.096189505,-9.119326694,-9.119326694,-9.119326694,0,0,0,0.002204655,0.002204655,0.002204655,-0.203032087,-0.203032087,-0.203032087,3.050076556,3.050076556,3.050076556,0.308040707,0.308040707,0.308040707,0,0,0,100.5864468
2013/10/16,106.5955847,93.53529445,107.7607967,106.5955847,106.5955847,-5.959385136,-5.959385136,-5.959385136,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.057036869,-6.057036869,-6.057036869,-9.080174058,-9.080174058,-9.080174058,0,0,0,0.002204655,0.002204655,0.002204655,-0.138119224,-0.138119224,-0.138119224,3.050076556,3.050076556,3.050076556,0.235770957,0.235770957,0.235770957,0,0,0,100.6361995
2013/10/17,106.6135416,93.51583161,107.7594296,106.6135416,106.6135416,-6.017420461,-6.017420461,-6.017420461,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.096189505,-6.096189505,-6.096189505,-9.119326694,-9.119326694,-9.119326694,0,0,0,0.002204655,0.002204655,0.002204655,-0.080360496,-0.080360496,-0.080360496,3.050076556,3.050076556,3.050076556,0.15912954,0.15912954,0.15912954,0,0,0,100.5961212
2013/10/18,106.6314986,94.08027857,107.958711,106.6314986,106.6314986,-6.043841606,-6.043841606,-6.043841606,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.096189505,-6.096189505,-6.096189505,-9.119326694,-9.119326694,-9.119326694,0,0,0,0.002204655,0.002204655,0.002204655,-0.031680097,-0.031680097,-0.031680097,3.050076556,3.050076556,3.050076556,0.084027996,0.084027996,0.084027996,0,0,0,100.587657
2013/10/21,106.6853695,93.84136336,106.8443221,106.6853695,106.6853695,-6.340312194,-6.340312194,-6.340312194,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.230456139,-6.230456139,-6.230456139,-9.158479329,-9.158479329,-9.158479329,0,0,0,-0.092909343,-0.092909343,-0.092909343,-0.029041418,-0.029041418,-0.029041418,3.050076556,3.050076556,3.050076556,-0.080814637,-0.080814637,-0.080814637,0,0,0,100.3450573
2013/10/22,106.7033264,93.40268169,107.7611896,106.7033264,106.7033264,-6.339936915,-6.339936915,-6.339936915,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.174494776,-6.174494776,-6.174494776,-9.197631965,-9.197631965,-9.197631965,0,0,0,0.002204655,0.002204655,0.002204655,-0.061786672,-0.061786672,-0.061786672,3.050076556,3.050076556,3.050076556,-0.103655468,-0.103655468,-0.103655468,0,0,0,100.3633895
2013/10/23,106.7212834,93.14711208,107.3388011,106.7212834,106.7212834,-6.337833407,-6.337833407,-6.337833407,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.174494776,-6.174494776,-6.174494776,-9.197631965,-9.197631965,-9.197631965,0,0,0,0.002204655,0.002204655,0.002204655,-0.055556601,-0.055556601,-0.055556601,3.050076556,3.050076556,3.050076556,-0.10778203,-0.10778203,-0.10778203,0,0,0,100.38345
2013/10/24,106.7392404,93.10198942,107.6537518,106.7392404,106.7392404,-6.255015498,-6.255015498,-6.255015498,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.174494776,-6.174494776,-6.174494776,-9.197631965,-9.197631965,-9.197631965,0,0,0,0.002204655,0.002204655,0.002204655,0.01317961,0.01317961,0.01317961,3.050076556,3.050076556,3.050076556,-0.093700332,-0.093700332,-0.093700332,0,0,0,100.4842249
2013/10/25,106.7571973,94.18401651,107.7691173,106.7571973,106.7571973,-6.114466779,-6.114466779,-6.114466779,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.174494776,-6.174494776,-6.174494776,-9.197631965,-9.197631965,-9.197631965,0,0,0,0.002204655,0.002204655,0.002204655,0.123201523,0.123201523,0.123201523,3.050076556,3.050076556,3.050076556,-0.063173526,-0.063173526,-0.063173526,0,0,0,100.6427306
2013/10/28,106.8110682,94.08585959,107.6717131,106.8110682,106.8110682,-5.857197615,-5.857197615,-5.857197615,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.174494776,-6.174494776,-6.174494776,-9.197631965,-9.197631965,-9.197631965,0,0,0,0.002204655,0.002204655,0.002204655,0.221438794,0.221438794,0.221438794,3.050076556,3.050076556,3.050076556,0.095858366,0.095858366,0.095858366,0,0,0,100.9538706
2013/10/29,106.8290252,94.27538403,108.6282067,106.8290252,106.8290252,-5.835531255,-5.835531255,-5.835531255,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.174494776,-6.174494776,-6.174494776,-9.197631965,-9.197631965,-9.197631965,0,0,0,0.002204655,0.002204655,0.002204655,0.180393296,0.180393296,0.180393296,3.050076556,3.050076556,3.050076556,0.158570224,0.158570224,0.158570224,0,0,0,100.9934939
2013/10/30,106.8469822,94.23848031,108.4138289,106.8469822,106.8469822,-5.771019839,-5.771019839,-5.771019839,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.174494776,-6.174494776,-6.174494776,-9.197631965,-9.197631965,-9.197631965,0,0,0,0.002204655,0.002204655,0.002204655,0.183843172,0.183843172,0.183843172,3.050076556,3.050076556,3.050076556,0.219631764,0.219631764,0.219631764,0,0,0,101.0759623
2013/10/31,106.8649391,94.35115272,108.1375885,106.8649391,106.8649391,-5.695484427,-5.695484427,-5.695484427,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.213647411,-6.213647411,-6.213647411,-9.2367846,-9.2367846,-9.2367846,0,0,0,0.002204655,0.002204655,0.002204655,0.242542771,0.242542771,0.242542771,3.050076556,3.050076556,3.050076556,0.275620213,0.275620213,0.275620213,0,0,0,101.1694547
2013/11/1,106.8828961,93.54982888,107.8282222,106.8828961,106.8828961,-6.406849616,-6.406849616,-6.406849616,-0.89368048,-0.89368048,-0.89368048,0,0,0,0,0,0,0,0,0,-7.039031233,-7.039031233,-7.039031233,-9.197631965,-9.197631965,-9.197631965,0,0,0,0.002204655,0.002204655,0.002204655,0.308507007,0.308507007,0.308507007,3.050076556,3.050076556,3.050076556,0.32367461,0.32367461,0.32367461,0,0,0,100.4760465
2013/11/4,106.936767,94.05983756,108.3544258,106.936767,106.936767,-5.884206775,-5.884206775,-5.884206775,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.362759808,-6.362759808,-6.362759808,-9.197631965,-9.197631965,-9.197631965,0,0,0,-0.186060377,-0.186060377,-0.186060377,0.077484626,0.077484626,0.077484626,3.050076556,3.050076556,3.050076556,0.401068406,0.401068406,0.401068406,0,0,0,101.0525602
2013/11/5,106.954724,94.34469792,107.7354567,106.954724,106.954724,-5.830672458,-5.830672458,-5.830672458,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.174494776,-6.174494776,-6.174494776,-9.197631965,-9.197631965,-9.197631965,0,0,0,0.002204655,0.002204655,0.002204655,-0.057283061,-0.057283061,-0.057283061,3.050076556,3.050076556,3.050076556,0.401105379,0.401105379,0.401105379,0,0,0,101.1240515
2013/11/6,106.9726809,94.71067117,108.0739387,106.9726809,106.9726809,-5.91200824,-5.91200824,-5.91200824,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.174494776,-6.174494776,-6.174494776,-9.197631965,-9.197631965,-9.197631965,0,0,0,0.002204655,0.002204655,0.002204655,-0.125137242,-0.125137242,-0.125137242,3.050076556,3.050076556,3.050076556,0.387623778,0.387623778,0.387623778,0,0,0,101.0606727
2013/11/7,106.9419879,94.28811276,107.6173008,106.9419879,106.9419879,-5.942352307,-5.942352307,-5.942352307,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.174494776,-6.174494776,-6.174494776,-9.197631965,-9.197631965,-9.197631965,0,0,0,0.002204655,0.002204655,0.002204655,-0.128532595,-0.128532595,-0.128532595,3.050076556,3.050076556,3.050076556,0.360675064,0.360675064,0.360675064,0,0,0,100.9996356
2013/11/8,106.9112948,93.75444966,107.8739282,106.9112948,106.9112948,-5.970344993,-5.970344993,-5.970344993,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.174494776,-6.174494776,-6.174494776,-9.197631965,-9.197631965,-9.197631965,0,0,0,0.002204655,0.002204655,0.002204655,-0.116321806,-0.116321806,-0.116321806,3.050076556,3.050076556,3.050076556,0.320471589,0.320471589,0.320471589,0,0,0,100.9409498
2013/11/11,106.8192156,93.10926011,107.7782093,106.8192156,106.8192156,-6.320922447,-6.320922447,-6.320922447,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.174494776,-6.174494776,-6.174494776,-9.197631965,-9.197631965,-9.197631965,0,0,0,0.002204655,0.002204655,0.002204655,-0.27071613,-0.27071613,-0.27071613,3.050076556,3.050076556,3.050076556,0.124288459,0.124288459,0.124288459,0,0,0,100.4982931
2013/11/12,106.7885225,93.28473211,107.1355061,106.7885225,106.7885225,-6.445347289,-6.445347289,-6.445347289,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.174494776,-6.174494776,-6.174494776,-9.197631965,-9.197631965,-9.197631965,0,0,0,0.002204655,0.002204655,0.002204655,-0.306711907,-0.306711907,-0.306711907,3.050076556,3.050076556,3.050076556,0.035859394,0.035859394,0.035859394,0,0,0,100.3431752
2013/11/13,106.7578295,93.72275065,107.3909558,106.7578295,106.7578295,-6.527182469,-6.527182469,-6.527182469,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.174494776,-6.174494776,-6.174494776,-9.197631965,-9.197631965,-9.197631965,0,0,0,0.002204655,0.002204655,0.002204655,-0.290372044,-0.290372044,-0.290372044,3.050076556,3.050076556,3.050076556,-0.062315649,-0.062315649,-0.062315649,0,0,0,100.230647
2013/11/14,106.7271364,93.46497239,107.4319174,106.7271364,106.7271364,-6.539916723,-6.539916723,-6.539916723,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.13534214,-6.13534214,-6.13534214,-9.158479329,-9.158479329,-9.158479329,0,0,0,0.002204655,0.002204655,0.002204655,-0.236017581,-0.236017581,-0.236017581,3.050076556,3.050076556,3.050076556,-0.168557002,-0.168557002,-0.168557002,0,0,0,100.1872197
2013/11/15,106.6964433,92.94108542,107.0699696,106.6964433,106.6964433,-6.585909141,-6.585909141,-6.585909141,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.13534214,-6.13534214,-6.13534214,-9.158479329,-9.158479329,-9.158479329,0,0,0,0.002204655,0.002204655,0.002204655,-0.16989885,-0.16989885,-0.16989885,3.050076556,3.050076556,3.050076556,-0.280668151,-0.280668151,-0.280668151,0,0,0,100.1105342
2013/11/18,106.6043641,92.52569017,105.9278467,106.6043641,106.6043641,-6.855955536,-6.855955536,-6.855955536,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.220357156,-6.220357156,-6.220357156,-9.158479329,-9.158479329,-9.158479329,0,0,0,-0.08281036,-0.08281036,-0.08281036,-0.012979598,-0.012979598,-0.012979598,3.050076556,3.050076556,3.050076556,-0.622618783,-0.622618783,-0.622618783,0,0,0,99.74840859
2013/11/19,106.5736711,92.67540253,106.42889,106.5736711,106.5736711,-6.857683583,-6.857683583,-6.857683583,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.13534214,-6.13534214,-6.13534214,-9.158479329,-9.158479329,-9.158479329,0,0,0,0.002204655,0.002204655,0.002204655,0.004416579,0.004416579,0.004416579,3.050076556,3.050076556,3.050076556,-0.726758022,-0.726758022,-0.726758022,0,0,0,99.71598748
2013/11/20,106.542978,92.44258019,106.397904,106.542978,106.542978,-6.966760424,-6.966760424,-6.966760424,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.13534214,-6.13534214,-6.13534214,-9.158479329,-9.158479329,-9.158479329,0,0,0,0.002204655,0.002204655,0.002204655,-0.011542021,-0.011542021,-0.011542021,3.050076556,3.050076556,3.050076556,-0.819876262,-0.819876262,-0.819876262,0,0,0,99.57621757
2013/11/21,106.5122849,92.46713052,106.5432177,106.5122849,106.5122849,-7.081721266,-7.081721266,-7.081721266,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.13534214,-6.13534214,-6.13534214,-9.158479329,-9.158479329,-9.158479329,0,0,0,0.002204655,0.002204655,0.002204655,-0.047637324,-0.047637324,-0.047637324,3.050076556,3.050076556,3.050076556,-0.898741801,-0.898741801,-0.898741801,0,0,0,99.43056366
2013/11/22,106.4815919,92.56375968,105.8146743,106.4815919,106.4815919,-7.162069323,-7.162069323,-7.162069323,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.13534214,-6.13534214,-6.13534214,-9.158479329,-9.158479329,-9.158479329,0,0,0,0.002204655,0.002204655,0.002204655,-0.065885114,-0.065885114,-0.065885114,3.050076556,3.050076556,3.050076556,-0.960842069,-0.960842069,-0.960842069,0,0,0,99.31952254
2013/11/25,106.3895127,92.48547094,106.8848512,106.3895127,106.3895127,-6.996855829,-6.996855829,-6.996855829,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.13534214,-6.13534214,-6.13534214,-9.158479329,-9.158479329,-9.158479329,0,0,0,0.002204655,0.002204655,0.002204655,0.176443995,0.176443995,0.176443995,3.050076556,3.050076556,3.050076556,-1.037957684,-1.037957684,-1.037957684,0,0,0,99.39265683
2013/11/26,106.3588196,92.62961441,106.6764319,106.3588196,106.3588196,-6.922646738,-6.922646738,-6.922646738,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.13534214,-6.13534214,-6.13534214,-9.158479329,-9.158479329,-9.158479329,0,0,0,0.002204655,0.002204655,0.002204655,0.243827582,0.243827582,0.243827582,3.050076556,3.050076556,3.050076556,-1.031132179,-1.031132179,-1.031132179,0,0,0,99.43617286
2013/11/27,106.3281265,92.60853034,106.3735157,106.3281265,106.3281265,-6.907229661,-6.907229661,-6.907229661,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.13534214,-6.13534214,-6.13534214,-9.158479329,-9.158479329,-9.158479329,0,0,0,0.002204655,0.002204655,0.002204655,0.241550281,0.241550281,0.241550281,3.050076556,3.050076556,3.050076556,-1.013437802,-1.013437802,-1.013437802,0,0,0,99.42089687
2013/11/28,106.2974335,92.52728836,106.5121642,106.2974335,106.2974335,-6.926923975,-6.926923975,-6.926923975,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.13534214,-6.13534214,-6.13534214,-9.158479329,-9.158479329,-9.158479329,0,0,0,0.002204655,0.002204655,0.002204655,0.198310614,0.198310614,0.198310614,3.050076556,3.050076556,3.050076556,-0.989892449,-0.989892449,-0.989892449,0,0,0,99.37050949
2013/11/29,106.2667404,92.41095879,105.7772659,106.2667404,106.2667404,-7.005518244,-7.005518244,-7.005518244,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.213647411,-6.213647411,-6.213647411,-9.2367846,-9.2367846,-9.2367846,0,0,0,0.002204655,0.002204655,0.002204655,0.174394169,0.174394169,0.174394169,3.050076556,3.050076556,3.050076556,-0.966265001,-0.966265001,-0.966265001,0,0,0,99.26122215
2013/12/2,106.1746612,92.16259102,105.9473463,106.1746612,106.1746612,-6.949827895,-6.949827895,-6.949827895,-0.065392931,-0.065392931,-0.065392931,0,0,0,0,0,0,0,0,0,-6.317706218,-6.317706218,-6.317706218,-9.158479329,-9.158479329,-9.158479329,0,0,0,-0.143910514,-0.143910514,-0.143910514,0.321902223,0.321902223,0.321902223,3.050076556,3.050076556,3.050076556,-0.9540239,-0.9540239,-0.9540239,0,0,0,99.2248333
2013/12/3,106.1439681,92.27605998,105.6830401,106.1439681,106.1439681,-6.841384382,-6.841384382,-6.841384382,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,-6.13534214,-6.13534214,-6.13534214,-9.158479329,-9.158479329,-9.158479329,0,0,0,0.002204655,0.002204655,0.002204655,0.28004505,0.28004505,0.28004505,3.050076556,3.050076556,3.050076556,-0.986087292,-0.986087292,-0.986087292,0,0,0,99.30258375
